,x,y,z,xh,yh,zh,f_xyz,image_name
9,2235.2,203.1,1022.6,0.1,-36.3,-0.0,"[0,0,0,0,0,383161]",pos714-1-buildingData-200
0,1456.6,35.3,1765.2,1.4,125.6,0.0,"[306052,0,0,0,0,77109]",pos1893-0-buildingData-20
1,1456.6,35.3,1765.2,-1.1,146.9,0.0,"[178964,0,0,0,0,204197]",pos1893-1-buildingData-20
2,1456.6,75.3,1765.2,-2.8,-100.2,-0.0,"[105684,0,0,0,140534,136943]",pos1893-0-buildingData-60
3,1456.6,75.3,1765.2,3.0,168.9,0.0,"[324022,0,0,0,0,59139]",pos1893-1-buildingData-60
4,1456.6,115.3,1765.2,-2.7,150.7,-0.0,"[80740,0,0,0,0,302421]",pos1893-0-buildingData-100
5,1456.6,115.3,1765.2,-3.8,124.9,0.0,"[55860,0,0,0,0,327301]",pos1893-1-buildingData-100
6,1456.6,155.3,1765.2,3.8,-145.9,-0.0,"[0,0,0,0,0,383161]",pos1893-0-buildingData-140
7,1456.6,155.3,1765.2,1.7,-165.6,0.0,"[985,0,0,0,0,382176]",pos1893-1-buildingData-140
8,1456.6,215.3,1765.2,-0.1,74.8,-0.0,"[88786,0,0,0,3148,291227]",pos1893-0-buildingData-200
9,1456.6,215.3,1765.2,1.2,-49.2,-0.0,"[89988,0,0,0,4653,288520]",pos1893-1-buildingData-200
0,2906.7,10.0,584.5,-3.1,20.9,-0.0,"[0,0,0,0,0,383161]",pos918-0-buildingData-20
1,2906.7,10.0,584.5,3.0,-22.5,0.0,"[0,0,0,0,0,383161]",pos918-1-buildingData-20
2,2906.7,48.8,584.5,0.5,97.6,0.0,"[80974,0,0,0,4829,297358]",pos918-0-buildingData-60
3,2906.7,48.8,584.5,4.6,75.7,0.0,"[42858,0,0,0,1146,339157]",pos918-1-buildingData-60
4,2906.7,88.8,584.5,1.6,-74.7,-0.0,"[0,0,0,0,0,383161]",pos918-0-buildingData-100
5,2906.7,88.8,584.5,0.0,149.6,-0.0,"[33222,0,0,0,1419,348520]",pos918-1-buildingData-100
6,2906.7,128.8,584.5,4.3,-36.9,0.0,"[0,0,0,0,0,383161]",pos918-0-buildingData-140
7,2906.7,128.8,584.5,4.2,4.8,0.0,"[0,0,0,0,0,383161]",pos918-1-buildingData-140
8,2906.7,188.8,584.5,-1.0,-116.1,-0.0,"[0,0,0,0,0,383161]",pos918-0-buildingData-200
9,2906.7,188.8,584.5,-3.2,43.6,-0.0,"[0,0,0,0,0,383161]",pos918-1-buildingData-200
0,637.2,43.8,1466.8,2.0,-14.5,-0.0,"[47548,0,0,0,1221,334392]",pos2094-0-buildingData-20
1,637.2,43.8,1466.8,4.0,69.1,0.0,"[23,0,0,0,0,383138]",pos2094-1-buildingData-20
2,637.2,83.8,1466.8,1.3,163.8,-0.0,"[118357,0,0,0,9853,254951]",pos2094-0-buildingData-60
3,637.2,83.8,1466.8,-2.1,124.4,0.0,"[1995,0,0,0,0,381166]",pos2094-1-buildingData-60
4,637.2,123.8,1466.8,-0.8,103.5,-0.0,"[3108,0,0,0,0,380053]",pos2094-0-buildingData-100
5,637.2,123.8,1466.8,-2.1,-104.9,-0.0,"[171875,0,0,0,10543,200743]",pos2094-1-buildingData-100
6,637.2,163.8,1466.8,-0.8,38.1,-0.0,"[16352,0,0,0,156,366653]",pos2094-0-buildingData-140
7,637.2,163.8,1466.8,-0.1,-64.8,0.0,"[149417,0,0,0,22505,211239]",pos2094-1-buildingData-140
8,637.2,223.8,1466.8,1.0,40.3,0.0,"[16484,0,0,0,245,366432]",pos2094-0-buildingData-200
9,637.2,223.8,1466.8,-2.7,135.8,0.0,"[0,0,0,0,0,383161]",pos2094-1-buildingData-200
0,2862.4,10.0,1187.0,0.8,113.7,-0.0,"[49630,0,0,0,622,332909]",pos1158-0-buildingData-20
1,2862.4,10.0,1187.0,0.5,-113.1,0.0,"[0,0,0,0,0,383161]",pos1158-1-buildingData-20
2,2862.4,48.8,1187.0,-1.4,53.9,-0.0,"[49973,0,0,0,2039,331149]",pos1158-0-buildingData-60
3,2862.4,48.8,1187.0,1.9,-129.7,0.0,"[0,0,0,0,0,383161]",pos1158-1-buildingData-60
4,2862.4,88.8,1187.0,3.1,-51.9,0.0,"[0,0,0,0,0,383161]",pos1158-0-buildingData-100
5,2862.4,88.8,1187.0,4.8,-102.8,0.0,"[0,0,0,0,0,383161]",pos1158-1-buildingData-100
6,2862.4,128.8,1187.0,0.7,-19.2,-0.0,"[0,0,0,0,0,383161]",pos1158-0-buildingData-140
7,2862.4,128.8,1187.0,2.9,-79.0,0.0,"[0,0,0,0,0,383161]",pos1158-1-buildingData-140
8,2862.4,188.8,1187.0,-2.5,-18.5,-0.0,"[0,0,0,0,0,383161]",pos1158-0-buildingData-200
9,2862.4,188.8,1187.0,-3.4,-92.2,0.0,"[0,0,0,0,0,383161]",pos1158-1-buildingData-200
0,2024.0,25.2,491.2,-2.1,-143.9,0.0,"[85778,0,0,0,72,297311]",pos641-0-buildingData-20
1,2024.0,25.2,491.2,2.8,-158.9,0.0,"[188335,0,0,0,81,194745]",pos641-1-buildingData-20
2,2024.0,65.2,491.2,2.6,-73.6,0.0,"[71530,0,0,0,24390,287241]",pos641-0-buildingData-60
3,2024.0,65.2,491.2,-2.0,89.2,-0.0,"[230719,0,0,0,41852,110590]",pos641-1-buildingData-60
4,2024.0,105.2,491.2,1.7,133.5,0.0,"[326615,0,0,0,0,56546]",pos641-0-buildingData-100
5,2024.0,105.2,491.2,1.3,-156.4,-0.0,"[112268,0,0,0,4968,265925]",pos641-1-buildingData-100
6,2024.0,145.2,491.2,2.0,107.5,0.0,"[129242,0,0,0,12514,241405]",pos641-0-buildingData-140
7,2024.0,145.2,491.2,-1.0,90.7,0.0,"[117291,0,0,0,41914,223956]",pos641-1-buildingData-140
8,2024.0,205.2,491.2,-2.8,46.6,0.0,"[0,0,0,0,0,383161]",pos641-0-buildingData-200
9,2024.0,205.2,491.2,-2.1,-160.6,0.0,"[98820,0,0,0,4595,279746]",pos641-1-buildingData-200
0,73.7,26.8,1660.8,-4.8,62.2,0.0,"[0,0,0,0,0,383161]",pos1514-0-buildingData-20
1,73.7,26.8,1660.8,-3.0,104.0,-0.0,"[0,0,0,0,0,383161]",pos1514-1-buildingData-20
2,73.7,66.8,1660.8,-1.0,-115.5,0.0,"[24448,0,0,0,0,358713]",pos1514-0-buildingData-60
3,73.7,66.8,1660.8,0.4,62.3,0.0,"[0,0,0,0,0,383161]",pos1514-1-buildingData-60
4,73.7,106.8,1660.8,4.8,177.4,0.0,"[0,0,0,0,0,383161]",pos1514-0-buildingData-100
5,73.7,106.8,1660.8,-0.8,-86.6,0.0,"[84583,0,0,0,6084,292494]",pos1514-1-buildingData-100
6,73.7,146.8,1660.8,-4.3,-154.2,0.0,"[0,0,0,0,0,383161]",pos1514-0-buildingData-140
7,73.7,146.8,1660.8,1.8,-115.0,0.0,"[24246,0,0,0,0,358915]",pos1514-1-buildingData-140
8,73.7,206.8,1660.8,-0.3,104.1,0.0,"[0,0,0,0,0,383161]",pos1514-0-buildingData-200
9,73.7,206.8,1660.8,-0.7,-145.4,0.0,"[0,0,0,0,0,383161]",pos1514-1-buildingData-200
0,2617.6,10.0,951.9,2.9,100.5,0.0,"[107035,0,0,0,1214,274912]",pos858-0-buildingData-20
1,2617.6,10.0,951.9,4.5,158.0,0.0,"[26997,0,0,0,956,355208]",pos858-1-buildingData-20
2,2617.6,48.7,951.9,1.7,-78.4,0.0,"[0,0,0,0,0,383161]",pos858-0-buildingData-60
3,2617.6,48.7,951.9,0.6,-171.4,-0.0,"[7853,0,0,0,765,374543]",pos858-1-buildingData-60
4,2617.6,88.7,951.9,-3.2,111.2,0.0,"[152076,0,0,1,5913,225171]",pos858-0-buildingData-100
5,2617.6,88.7,951.9,4.9,135.9,-0.0,"[115121,0,0,1,2950,265089]",pos858-1-buildingData-100
6,2617.6,128.7,951.9,-2.6,29.2,0.0,"[63813,0,0,0,37,319311]",pos858-0-buildingData-140
7,2617.6,128.7,951.9,-3.7,173.1,0.0,"[11030,0,0,0,1140,370991]",pos858-1-buildingData-140
8,2617.6,188.7,951.9,2.9,60.3,0.0,"[71402,0,0,1,14249,297509]",pos858-0-buildingData-200
9,2617.6,188.7,951.9,-4.3,-101.2,0.0,"[0,0,0,0,0,383161]",pos858-1-buildingData-200
0,2267.4,27.0,1679.9,-1.5,-55.8,0.0,"[0,0,0,0,0,383161]",pos1608-0-buildingData-20
1,2267.4,27.0,1679.9,-3.4,19.1,0.0,"[218331,0,0,0,32252,132578]",pos1608-1-buildingData-20
2,2267.4,67.0,1679.9,0.4,-172.8,0.0,"[62479,0,0,0,0,320682]",pos1608-0-buildingData-60
3,2267.4,67.0,1679.9,0.3,78.9,-0.0,"[189742,0,0,1,11928,181490]",pos1608-1-buildingData-60
4,2267.4,107.0,1679.9,3.0,-55.8,0.0,"[0,0,0,0,0,383161]",pos1608-0-buildingData-100
5,2267.4,107.0,1679.9,-1.0,-10.5,-0.0,"[101911,0,0,0,0,281250]",pos1608-1-buildingData-100
6,2267.4,147.0,1679.9,-4.2,-172.1,0.0,"[37551,0,0,0,0,345610]",pos1608-0-buildingData-140
7,2267.4,147.0,1679.9,4.9,-98.4,-0.0,"[10765,0,0,0,3392,369004]",pos1608-1-buildingData-140
8,2267.4,207.0,1679.9,-3.2,82.4,0.0,"[146579,0,0,0,22250,214332]",pos1608-0-buildingData-200
9,2267.4,207.0,1679.9,1.9,-119.9,0.0,"[2012,0,0,0,800,380349]",pos1608-1-buildingData-200
0,2488.6,10.0,726.9,-2.2,171.2,-0.0,"[28414,0,0,0,236,354511]",pos673-0-buildingData-20
1,2488.6,10.0,726.9,-4.0,10.3,0.0,"[80163,0,0,0,0,302998]",pos673-1-buildingData-20
2,2488.6,48.0,726.9,1.9,34.1,0.0,"[150257,0,0,0,0,232904]",pos673-0-buildingData-60
3,2488.6,48.0,726.9,2.1,-25.9,0.0,"[0,0,0,0,0,383161]",pos673-1-buildingData-60
4,2488.6,88.0,726.9,4.5,-107.0,-0.0,"[0,0,0,0,0,383161]",pos673-0-buildingData-100
5,2488.6,88.0,726.9,-3.5,-21.8,0.0,"[0,0,0,0,0,383161]",pos673-1-buildingData-100
6,2488.6,128.0,726.9,-0.5,136.2,0.0,"[164363,0,0,0,9450,209348]",pos673-0-buildingData-140
7,2488.6,128.0,726.9,4.5,171.9,-0.0,"[46540,0,0,0,2492,334129]",pos673-1-buildingData-140
8,2488.6,188.0,726.9,4.6,104.5,0.0,"[96053,0,0,0,15358,271750]",pos673-0-buildingData-200
9,2488.6,188.0,726.9,-4.2,-174.8,0.0,"[20054,0,0,0,1534,361573]",pos673-1-buildingData-200
0,1958.6,25.5,835.1,3.7,-77.3,0.0,"[383161,0,0,0,0,0]",pos293-0-buildingData-20
1,1958.6,25.5,835.1,-2.9,47.4,0.0,"[383161,0,0,0,0,0]",pos293-1-buildingData-20
2,1958.6,65.5,835.1,-3.0,-163.7,-0.0,"[383161,0,0,0,0,0]",pos293-0-buildingData-60
3,1958.6,65.5,835.1,1.7,-82.0,0.0,"[383161,0,0,0,0,0]",pos293-1-buildingData-60
4,1958.6,105.5,835.1,4.6,-153.6,-0.0,"[126845,0,0,0,9424,246892]",pos293-0-buildingData-100
5,1958.6,105.5,835.1,1.8,141.7,0.0,"[187928,0,0,1,7376,187856]",pos293-1-buildingData-100
6,1958.6,145.5,835.1,3.1,-137.0,0.0,"[78297,0,0,0,229,304635]",pos293-0-buildingData-140
7,1958.6,145.5,835.1,-3.2,164.9,0.0,"[246673,0,0,2,2162,134324]",pos293-1-buildingData-140
8,1958.6,205.5,835.1,-2.0,-175.4,0.0,"[112471,0,0,0,20711,249979]",pos293-0-buildingData-200
9,1958.6,205.5,835.1,4.6,-42.8,-0.0,"[0,0,0,0,0,383161]",pos293-1-buildingData-200
0,2258.5,23.6,457.0,4.9,-129.2,-0.0,"[310844,0,0,6,0,72311]",pos655-0-buildingData-20
1,2258.5,23.6,457.0,-4.7,180.0,0.0,"[344128,0,0,0,0,39033]",pos655-1-buildingData-20
2,2258.5,63.6,457.0,4.1,171.5,0.0,"[192102,0,0,0,0,191059]",pos655-0-buildingData-60
3,2258.5,63.6,457.0,-0.1,115.8,0.0,"[292080,0,0,0,12,91069]",pos655-1-buildingData-60
4,2258.5,103.6,457.0,-3.0,-132.3,-0.0,"[51925,0,0,0,20,331216]",pos655-0-buildingData-100
5,2258.5,103.6,457.0,3.0,-156.3,-0.0,"[24506,0,0,0,385,358270]",pos655-1-buildingData-100
6,2258.5,143.6,457.0,3.8,-61.7,0.0,"[0,0,0,0,0,383161]",pos655-0-buildingData-140
7,2258.5,143.6,457.0,-1.8,21.9,0.0,"[0,0,0,0,0,383161]",pos655-1-buildingData-140
8,2258.5,203.6,457.0,-3.8,63.2,0.0,"[23454,0,0,1,1281,358425]",pos655-0-buildingData-200
9,2258.5,203.6,457.0,0.9,-53.1,0.0,"[0,0,0,0,0,383161]",pos655-1-buildingData-200
0,1378.2,45.5,1202.2,2.4,29.4,0.0,"[383161,0,0,0,0,0]",pos1809-0-buildingData-20
1,1378.2,45.5,1202.2,-4.1,61.7,-0.0,"[198693,0,0,0,25158,159310]",pos1809-1-buildingData-20
2,1378.2,85.5,1202.2,-1.0,97.6,0.0,"[159130,0,0,0,155116,68915]",pos1809-0-buildingData-60
3,1378.2,85.5,1202.2,0.0,-0.8,-0.0,"[251181,0,0,0,17871,114109]",pos1809-1-buildingData-60
4,1378.2,125.5,1202.2,1.7,-13.3,0.0,"[130899,0,0,0,9414,242848]",pos1809-0-buildingData-100
5,1378.2,125.5,1202.2,-4.5,34.8,0.0,"[241343,0,0,0,840,140978]",pos1809-1-buildingData-100
6,1378.2,165.5,1202.2,-2.4,179.7,0.0,"[149537,0,0,0,1177,232447]",pos1809-0-buildingData-140
7,1378.2,165.5,1202.2,3.4,106.3,-0.0,"[76401,0,0,0,6271,300489]",pos1809-1-buildingData-140
8,1378.2,225.5,1202.2,-3.9,-169.4,0.0,"[92698,0,0,0,18966,271497]",pos1809-0-buildingData-200
9,1378.2,225.5,1202.2,2.6,-120.0,0.0,"[58697,0,0,0,7807,316657]",pos1809-1-buildingData-200
0,2564.2,23.1,481.6,-3.2,-30.6,0.0,"[0,0,0,0,0,383161]",pos848-0-buildingData-20
1,2564.2,23.1,481.6,-3.1,138.6,0.0,"[136196,0,0,0,282,246683]",pos848-1-buildingData-20
2,2564.2,63.1,481.6,-0.8,100.8,-0.0,"[209743,0,0,0,4332,169086]",pos848-0-buildingData-60
3,2564.2,63.1,481.6,-2.2,-15.8,0.0,"[0,0,0,0,0,383161]",pos848-1-buildingData-60
4,2564.2,103.1,481.6,2.2,-129.5,0.0,"[0,0,0,0,0,383161]",pos848-0-buildingData-100
5,2564.2,103.1,481.6,-4.5,104.8,-0.0,"[227441,0,0,0,5759,149961]",pos848-1-buildingData-100
6,2564.2,143.1,481.6,-4.5,15.3,0.0,"[0,0,0,0,0,383161]",pos848-0-buildingData-140
7,2564.2,143.1,481.6,3.7,26.3,0.0,"[0,0,0,0,0,383161]",pos848-1-buildingData-140
8,2564.2,203.1,481.6,4.9,-38.5,0.0,"[0,0,0,0,0,383161]",pos848-0-buildingData-200
9,2564.2,203.1,481.6,3.7,-136.3,0.0,"[0,0,0,0,0,383161]",pos848-1-buildingData-200
0,2739.4,10.0,1200.1,4.8,-103.2,0.0,"[0,0,0,0,0,383161]",pos1129-0-buildingData-20
1,2739.4,10.0,1200.1,1.5,4.2,0.0,"[470,0,0,0,0,382691]",pos1129-1-buildingData-20
2,2739.4,48.7,1200.1,4.6,150.7,0.0,"[18394,0,0,0,4513,360254]",pos1129-0-buildingData-60
3,2739.4,48.7,1200.1,2.5,143.0,0.0,"[26265,0,0,0,4144,352752]",pos1129-1-buildingData-60
4,2739.4,88.7,1200.1,-1.0,72.4,0.0,"[141674,0,0,0,3583,237904]",pos1129-0-buildingData-100
5,2739.4,88.7,1200.1,-0.4,-140.2,0.0,"[11878,0,0,0,1351,369932]",pos1129-1-buildingData-100
6,2739.4,128.7,1200.1,-4.8,-63.7,0.0,"[0,0,0,0,0,383161]",pos1129-0-buildingData-140
7,2739.4,128.7,1200.1,1.8,-81.3,-0.0,"[0,0,0,0,0,383161]",pos1129-1-buildingData-140
8,2739.4,188.7,1200.1,0.6,-104.5,0.0,"[0,0,0,0,0,383161]",pos1129-0-buildingData-200
9,2739.4,188.7,1200.1,-0.8,75.7,0.0,"[143798,0,0,0,17968,221395]",pos1129-1-buildingData-200
0,1648.9,44.5,390.8,2.4,-101.4,0.0,"[126478,0,0,0,218053,38630]",pos315-0-buildingData-20
1,1648.9,44.5,390.8,-2.6,-103.0,-0.0,"[163204,0,0,0,194691,25266]",pos315-1-buildingData-20
2,1648.9,84.5,390.8,-0.7,120.0,0.0,"[240648,0,0,0,10003,132510]",pos315-0-buildingData-60
3,1648.9,84.5,390.8,3.6,-70.5,0.0,"[114097,0,0,0,0,269064]",pos315-1-buildingData-60
4,1648.9,124.5,390.8,-3.7,-37.6,0.0,"[0,0,0,0,0,383161]",pos315-0-buildingData-100
5,1648.9,124.5,390.8,0.1,-4.3,0.0,"[0,0,0,0,0,383161]",pos315-1-buildingData-100
6,1648.9,164.5,390.8,-1.9,-35.3,-0.0,"[0,0,0,0,0,383161]",pos315-0-buildingData-140
7,1648.9,164.5,390.8,-2.8,-155.2,0.0,"[139008,0,0,2,46533,197618]",pos315-1-buildingData-140
8,1648.9,224.5,390.8,-3.9,92.4,0.0,"[34217,0,0,0,1431,347513]",pos315-0-buildingData-200
9,1648.9,224.5,390.8,3.3,136.7,0.0,"[71989,0,0,0,7404,303768]",pos315-1-buildingData-200
0,908.0,43.2,1568.2,3.0,-107.3,0.0,"[337114,0,0,0,0,46047]",pos2182-0-buildingData-20
1,908.0,43.2,1568.2,-2.0,-147.9,0.0,"[273191,0,0,0,0,109970]",pos2182-1-buildingData-20
2,908.0,83.2,1568.2,4.4,-150.3,0.0,"[212744,0,0,0,0,170417]",pos2182-0-buildingData-60
3,908.0,83.2,1568.2,1.7,33.3,-0.0,"[246561,0,0,0,3,136597]",pos2182-1-buildingData-60
4,908.0,123.2,1568.2,-2.8,-34.1,0.0,"[172085,0,0,0,29076,182000]",pos2182-0-buildingData-100
5,908.0,123.2,1568.2,-0.3,123.4,0.0,"[155160,0,0,0,4831,223170]",pos2182-1-buildingData-100
6,908.0,163.2,1568.2,3.5,-56.4,0.0,"[117969,0,0,0,16165,249027]",pos2182-0-buildingData-140
7,908.0,163.2,1568.2,-1.3,-37.2,0.0,"[149474,0,0,0,19375,214312]",pos2182-1-buildingData-140
8,908.0,223.2,1568.2,3.5,-28.5,0.0,"[76113,0,0,0,7277,299771]",pos2182-0-buildingData-200
9,908.0,223.2,1568.2,-2.6,-147.7,-0.0,"[8420,0,0,0,0,374741]",pos2182-1-buildingData-200
0,789.6,46.2,1204.4,-3.2,-10.9,0.0,"[183001,0,0,0,0,200160]",pos1232-0-buildingData-20
1,789.6,46.2,1204.4,-4.7,-100.2,0.0,"[382432,0,0,0,0,729]",pos1232-1-buildingData-20
2,789.6,86.2,1204.4,3.2,-120.8,-0.0,"[173660,0,0,0,1913,207588]",pos1232-0-buildingData-60
3,789.6,86.2,1204.4,3.1,160.2,0.0,"[143358,0,0,0,631,239172]",pos1232-1-buildingData-60
4,789.6,126.2,1204.4,3.7,110.8,0.0,"[313,0,0,0,0,382848]",pos1232-0-buildingData-100
5,789.6,126.2,1204.4,2.0,-33.7,0.0,"[84768,0,0,0,12876,285517]",pos1232-1-buildingData-100
6,789.6,166.2,1204.4,-4.2,163.4,0.0,"[111279,0,0,0,2437,269445]",pos1232-0-buildingData-140
7,789.6,166.2,1204.4,-0.0,35.7,-0.0,"[32779,0,0,0,354,350028]",pos1232-1-buildingData-140
8,789.6,226.2,1204.4,-1.8,-150.5,0.0,"[70686,0,0,0,7652,304823]",pos1232-0-buildingData-200
9,789.6,226.2,1204.4,-2.2,-168.4,-0.0,"[59282,0,0,0,2047,321832]",pos1232-1-buildingData-200
0,1799.8,35.9,509.4,-3.3,-115.3,0.0,"[182802,0,0,1,13091,187267]",pos264-0-buildingData-20
1,1799.8,35.9,509.4,-1.6,66.4,0.0,"[158250,0,0,11,44773,180127]",pos264-1-buildingData-20
2,1799.8,75.9,509.4,2.9,-171.8,-0.0,"[106035,0,0,0,196033,81093]",pos264-0-buildingData-60
3,1799.8,75.9,509.4,2.7,44.2,0.0,"[36913,0,0,0,220334,125914]",pos264-1-buildingData-60
4,1799.8,115.9,509.4,-3.3,98.2,0.0,"[164702,0,0,0,26425,192034]",pos264-0-buildingData-100
5,1799.8,115.9,509.4,3.8,-0.4,-0.0,"[7494,0,0,0,0,375667]",pos264-1-buildingData-100
6,1799.8,155.9,509.4,3.4,-20.1,-0.0,"[0,0,0,0,0,383161]",pos264-0-buildingData-140
7,1799.8,155.9,509.4,-0.6,-108.9,0.0,"[70382,0,0,0,0,312779]",pos264-1-buildingData-140
8,1799.8,215.9,509.4,3.1,8.0,0.0,"[0,0,0,0,0,383161]",pos264-0-buildingData-200
9,1799.8,215.9,509.4,2.0,-146.3,-0.0,"[69463,0,0,0,3674,310024]",pos264-1-buildingData-200
0,2315.3,31.4,1671.8,-1.0,-114.5,-0.0,"[1517,0,0,0,1631,380013]",pos1637-0-buildingData-20
1,2315.3,31.4,1671.8,0.9,-12.0,-0.0,"[85405,0,0,0,0,297756]",pos1637-1-buildingData-20
2,2315.3,71.4,1671.8,-0.3,165.8,0.0,"[71313,0,0,0,3977,307871]",pos1637-0-buildingData-60
3,2315.3,71.4,1671.8,-3.9,64.9,0.0,"[241782,0,0,0,28594,112785]",pos1637-1-buildingData-60
4,2315.3,111.4,1671.8,-3.6,163.8,0.0,"[77473,0,0,0,9652,296036]",pos1637-0-buildingData-100
5,2315.3,111.4,1671.8,-2.6,-123.2,0.0,"[2659,0,0,0,1352,379150]",pos1637-1-buildingData-100
6,2315.3,151.4,1671.8,-2.1,143.2,0.0,"[93147,0,0,0,7978,282036]",pos1637-0-buildingData-140
7,2315.3,151.4,1671.8,1.9,103.2,0.0,"[95518,0,0,0,29189,258454]",pos1637-1-buildingData-140
8,2315.3,211.4,1671.8,0.7,161.5,0.0,"[0,0,0,0,0,383161]",pos1637-0-buildingData-200
9,2315.3,211.4,1671.8,-2.7,-129.0,0.0,"[1258,0,0,0,1319,380584]",pos1637-1-buildingData-200
0,2314.5,24.0,1291.7,3.5,153.6,-0.0,"[134185,0,0,0,3495,245481]",pos817-0-buildingData-20
1,2314.5,24.0,1291.7,4.7,-171.5,0.0,"[208743,0,0,0,0,174418]",pos817-1-buildingData-20
2,2314.5,64.0,1291.7,-0.6,18.3,0.0,"[287829,0,0,0,16,95316]",pos817-0-buildingData-60
3,2314.5,64.0,1291.7,-3.8,-73.1,-0.0,"[0,0,0,0,0,383161]",pos817-1-buildingData-60
4,2314.5,104.0,1291.7,-4.7,102.2,-0.0,"[250029,0,0,0,6405,126727]",pos817-0-buildingData-100
5,2314.5,104.0,1291.7,-1.4,-21.9,-0.0,"[9729,0,0,0,0,373432]",pos817-1-buildingData-100
6,2314.5,144.0,1291.7,-1.3,128.4,0.0,"[145441,0,0,1,16450,221269]",pos817-0-buildingData-140
7,2314.5,144.0,1291.7,-3.3,111.5,-0.0,"[186272,0,0,0,16867,180022]",pos817-1-buildingData-140
8,2314.5,204.0,1291.7,-4.4,-105.6,0.0,"[7341,0,0,0,0,375820]",pos817-0-buildingData-200
9,2314.5,204.0,1291.7,-2.3,116.5,0.0,"[130690,0,0,0,22799,229672]",pos817-1-buildingData-200
0,1428.1,44.1,1343.2,4.1,-109.5,0.0,"[205430,0,0,0,51265,126466]",pos1823-0-buildingData-20
1,1428.1,44.1,1343.2,-0.2,-96.3,0.0,"[196158,0,0,0,144583,42420]",pos1823-1-buildingData-20
2,1428.1,84.1,1343.2,-1.5,-73.1,0.0,"[230278,0,0,0,9612,143271]",pos1823-0-buildingData-60
3,1428.1,84.1,1343.2,3.8,-82.5,0.0,"[181555,0,0,0,40,201566]",pos1823-1-buildingData-60
4,1428.1,124.1,1343.2,-1.4,155.4,0.0,"[180888,0,0,0,3716,198557]",pos1823-0-buildingData-100
5,1428.1,124.1,1343.2,3.2,142.5,0.0,"[193582,0,0,0,1779,187800]",pos1823-1-buildingData-100
6,1428.1,164.1,1343.2,-4.9,-40.2,-0.0,"[109751,0,0,1,81495,191914]",pos1823-0-buildingData-140
7,1428.1,164.1,1343.2,-0.5,30.8,0.0,"[146185,0,0,0,2331,234645]",pos1823-1-buildingData-140
8,1428.1,224.1,1343.2,-3.1,-87.2,0.0,"[111530,0,0,0,4296,267335]",pos1823-0-buildingData-200
9,1428.1,224.1,1343.2,-0.6,-90.8,-0.0,"[88911,0,0,0,3544,290706]",pos1823-1-buildingData-200
0,2717.6,10.0,776.2,-1.0,-77.7,0.0,"[0,0,0,0,0,383161]",pos877-0-buildingData-20
1,2717.6,10.0,776.2,-0.8,-116.2,0.0,"[0,0,0,0,0,383161]",pos877-1-buildingData-20
2,2717.6,48.8,776.2,4.7,-138.1,-0.0,"[0,0,0,0,0,383161]",pos877-0-buildingData-60
3,2717.6,48.8,776.2,2.7,102.8,0.0,"[85831,0,0,0,10728,286602]",pos877-1-buildingData-60
4,2717.6,88.8,776.2,-2.2,145.0,0.0,"[68445,0,0,0,2266,312450]",pos877-0-buildingData-100
5,2717.6,88.8,776.2,4.7,-28.7,0.0,"[0,0,0,0,0,383161]",pos877-1-buildingData-100
6,2717.6,128.8,776.2,-4.8,4.5,-0.0,"[0,0,0,0,0,383161]",pos877-0-buildingData-140
7,2717.6,128.8,776.2,0.9,-112.8,-0.0,"[0,0,0,0,0,383161]",pos877-1-buildingData-140
8,2717.6,188.8,776.2,-0.5,60.6,0.0,"[71015,0,0,0,2582,309564]",pos877-0-buildingData-200
9,2717.6,188.8,776.2,1.0,-59.7,0.0,"[0,0,0,0,0,383161]",pos877-1-buildingData-200
0,911.9,42.5,1604.6,-0.0,-163.1,0.0,"[278642,0,0,0,56322,48197]",pos2143-0-buildingData-20
1,911.9,42.5,1604.6,-2.0,-62.4,0.0,"[199862,0,0,0,62685,120614]",pos2143-1-buildingData-20
2,911.9,82.5,1604.6,-0.4,9.2,0.0,"[383161,0,0,0,0,0]",pos2143-0-buildingData-60
3,911.9,82.5,1604.6,5.0,-151.8,0.0,"[282967,0,0,0,0,100194]",pos2143-1-buildingData-60
4,911.9,122.5,1604.6,4.6,-172.1,0.0,"[1738,0,0,0,0,381423]",pos2143-0-buildingData-100
5,911.9,122.5,1604.6,2.2,-114.5,0.0,"[114880,0,0,0,5835,262446]",pos2143-1-buildingData-100
6,911.9,162.5,1604.6,4.9,11.6,0.0,"[36090,0,0,0,966,346105]",pos2143-0-buildingData-140
7,911.9,162.5,1604.6,2.4,-54.7,0.0,"[129503,0,0,0,15744,237914]",pos2143-1-buildingData-140
8,911.9,222.5,1604.6,2.9,-178.8,0.0,"[0,0,0,0,0,383161]",pos2143-0-buildingData-200
9,911.9,222.5,1604.6,2.0,-59.8,0.0,"[103489,0,0,0,15575,264097]",pos2143-1-buildingData-200
0,1017.2,49.0,177.9,0.7,15.1,-0.0,"[0,0,0,0,0,383161]",pos193-0-buildingData-20
1,1017.2,49.0,177.9,-0.0,-72.2,0.0,"[0,0,0,0,0,383161]",pos193-1-buildingData-20
2,1017.2,89.0,177.9,2.1,153.9,0.0,"[11068,0,0,0,265,371828]",pos193-0-buildingData-60
3,1017.2,89.0,177.9,3.3,118.2,0.0,"[15430,0,0,0,63,367668]",pos193-1-buildingData-60
