,x,y,z,xh,yh,zh,f_xyz,image_name
8,2247.6,212.6,1814.1,-0.7,92.8,0.0,"[100345,0,0,0,0,282816]",pos1689-0-buildingData-200
9,2247.6,212.6,1814.1,-1.5,7.3,0.0,"[121116,0,0,0,0,262045]",pos1689-1-buildingData-200
0,987.8,37.4,1817.6,-0.0,145.6,-0.0,"[47223,0,0,0,0,335938]",pos2144-0-buildingData-20
1,987.8,37.4,1817.6,0.9,-147.3,0.0,"[37490,0,0,0,0,345671]",pos2144-1-buildingData-20
2,987.8,77.4,1817.6,1.2,11.3,0.0,"[236006,0,0,0,0,147155]",pos2144-0-buildingData-60
3,987.8,77.4,1817.6,-3.3,66.4,0.0,"[250435,0,0,0,0,132726]",pos2144-1-buildingData-60
4,987.8,117.4,1817.6,-2.9,103.5,-0.0,"[4043,0,0,0,0,379118]",pos2144-0-buildingData-100
5,987.8,117.4,1817.6,-1.1,152.6,0.0,"[0,0,0,0,0,383161]",pos2144-1-buildingData-100
6,987.8,157.4,1817.6,-1.7,177.2,0.0,"[0,0,0,0,0,383161]",pos2144-0-buildingData-140
7,987.8,157.4,1817.6,2.9,-116.7,-0.0,"[15374,0,0,0,0,367787]",pos2144-1-buildingData-140
8,987.8,217.4,1817.6,2.0,35.9,0.0,"[36673,0,0,0,0,346488]",pos2144-0-buildingData-200
9,987.8,217.4,1817.6,-2.2,30.4,0.0,"[78711,0,0,0,0,304450]",pos2144-1-buildingData-200
0,1199.7,51.8,347.1,-4.7,-43.9,-0.0,"[18687,0,0,0,0,364474]",pos123-0-buildingData-20
1,1199.7,51.8,347.1,-1.8,-90.6,0.0,"[229080,0,0,0,0,154081]",pos123-1-buildingData-20
2,1199.7,91.8,347.1,-1.9,-114.9,-0.0,"[223217,0,0,0,2,159942]",pos123-0-buildingData-60
3,1199.7,91.8,347.1,-3.7,-45.8,-0.0,"[25979,0,0,0,0,357182]",pos123-1-buildingData-60
4,1199.7,131.8,347.1,-3.9,-165.6,0.0,"[234047,0,0,0,5140,143974]",pos123-0-buildingData-100
5,1199.7,131.8,347.1,-1.4,79.0,-0.0,"[24465,0,0,0,0,358696]",pos123-1-buildingData-100
6,1199.7,171.8,347.1,-2.1,-40.8,0.0,"[0,0,0,0,0,383161]",pos123-0-buildingData-140
7,1199.7,171.8,347.1,-0.2,-68.5,0.0,"[2470,0,0,0,0,380691]",pos123-1-buildingData-140
8,1199.7,231.8,347.1,-1.5,45.2,0.0,"[0,0,0,0,0,383161]",pos123-0-buildingData-200
9,1199.7,231.8,347.1,-3.0,-155.0,0.0,"[164753,0,0,0,5273,213135]",pos123-1-buildingData-200
0,983.6,47.1,1057.9,0.1,93.0,0.0,"[383161,0,0,0,0,0]",pos1343-0-buildingData-20
1,983.6,47.1,1057.9,-3.2,42.4,0.0,"[381055,0,0,0,0,2106]",pos1343-1-buildingData-20
2,983.6,87.1,1057.9,2.5,-61.1,0.0,"[234696,0,0,0,0,148465]",pos1343-0-buildingData-60
3,983.6,87.1,1057.9,-1.1,139.2,-0.0,"[191684,0,0,0,0,191477]",pos1343-1-buildingData-60
4,983.6,127.1,1057.9,-2.6,-149.5,0.0,"[198321,0,0,0,0,184840]",pos1343-0-buildingData-100
5,983.6,127.1,1057.9,-3.3,99.8,0.0,"[88560,0,0,0,0,294601]",pos1343-1-buildingData-100
6,983.6,167.1,1057.9,-2.3,-169.0,-0.0,"[145987,0,0,0,0,237174]",pos1343-0-buildingData-140
7,983.6,167.1,1057.9,1.1,24.2,0.0,"[11640,0,0,0,0,371521]",pos1343-1-buildingData-140
8,983.6,227.1,1057.9,0.3,-26.4,0.0,"[52836,0,0,0,0,330325]",pos1343-0-buildingData-200
9,983.6,227.1,1057.9,-5.0,19.2,0.0,"[4747,0,0,0,0,378414]",pos1343-1-buildingData-200
0,2866.7,10.0,1543.9,2.4,-59.7,-0.0,"[0,0,0,0,0,383161]",pos1166-0-buildingData-20
1,2866.7,10.0,1543.9,-2.1,63.3,0.0,"[64404,0,0,0,172,318585]",pos1166-1-buildingData-20
2,2866.7,48.8,1543.9,2.3,-176.1,0.0,"[24951,0,0,0,0,358210]",pos1166-0-buildingData-60
3,2866.7,48.8,1543.9,-4.6,-136.6,0.0,"[126511,0,0,0,0,256650]",pos1166-1-buildingData-60
4,2866.7,88.8,1543.9,-3.8,-56.1,-0.0,"[0,0,0,0,0,383161]",pos1166-0-buildingData-100
5,2866.7,88.8,1543.9,2.2,134.6,0.0,"[25087,0,0,0,0,358074]",pos1166-1-buildingData-100
6,2866.7,128.8,1543.9,-4.5,-34.6,0.0,"[0,0,0,0,0,383161]",pos1166-0-buildingData-140
7,2866.7,128.8,1543.9,2.8,-85.8,0.0,"[0,0,0,0,0,383161]",pos1166-1-buildingData-140
8,2866.7,188.8,1543.9,-2.0,117.5,-0.0,"[63656,0,0,0,0,319505]",pos1166-0-buildingData-200
9,2866.7,188.8,1543.9,3.5,-109.7,0.0,"[0,0,0,0,0,383161]",pos1166-1-buildingData-200
0,19.2,26.8,1634.1,-2.3,-114.3,-0.0,"[21972,0,0,0,0,361189]",pos1512-0-buildingData-20
1,19.2,26.8,1634.1,-0.4,9.0,0.0,"[475,0,0,0,0,382686]",pos1512-1-buildingData-20
2,19.2,66.8,1634.1,0.2,179.2,0.0,"[0,0,0,0,0,383161]",pos1512-0-buildingData-60
3,19.2,66.8,1634.1,1.8,130.1,0.0,"[0,0,0,0,0,383161]",pos1512-1-buildingData-60
4,19.2,106.8,1634.1,-0.6,3.0,-0.0,"[13210,0,0,0,0,369951]",pos1512-0-buildingData-100
5,19.2,106.8,1634.1,1.8,148.8,-0.0,"[0,0,0,0,0,383161]",pos1512-1-buildingData-100
6,19.2,146.8,1634.1,3.7,174.8,0.0,"[0,0,0,0,0,383161]",pos1512-0-buildingData-140
7,19.2,146.8,1634.1,-0.4,17.0,0.0,"[1494,0,0,0,0,381667]",pos1512-1-buildingData-140
8,19.2,206.8,1634.1,0.1,133.6,0.0,"[0,0,0,0,0,383161]",pos1512-0-buildingData-200
9,19.2,206.8,1634.1,-4.6,-3.9,0.0,"[19819,0,0,0,0,363342]",pos1512-1-buildingData-200
0,2499.3,10.0,1612.7,0.8,-172.0,-0.0,"[26503,0,0,0,0,356658]",pos1677-0-buildingData-20
1,2499.3,10.0,1612.7,-3.5,-125.6,0.0,"[3479,0,0,0,0,379682]",pos1677-1-buildingData-20
2,2499.3,49.4,1612.7,-3.0,111.6,-0.0,"[98500,0,0,0,0,284661]",pos1677-0-buildingData-60
3,2499.3,49.4,1612.7,-3.1,-43.5,0.0,"[0,0,0,0,0,383161]",pos1677-1-buildingData-60
4,2499.3,89.4,1612.7,-4.2,157.2,0.0,"[12577,0,0,0,0,370584]",pos1677-0-buildingData-100
5,2499.3,89.4,1612.7,0.8,54.5,0.0,"[195216,0,0,0,654,187291]",pos1677-1-buildingData-100
6,2499.3,129.4,1612.7,2.4,9.5,0.0,"[52001,0,0,0,0,331160]",pos1677-0-buildingData-140
7,2499.3,129.4,1612.7,-4.4,143.7,-0.0,"[53553,0,0,0,0,329608]",pos1677-1-buildingData-140
8,2499.3,189.4,1612.7,2.5,127.1,0.0,"[57817,0,0,0,0,325344]",pos1677-0-buildingData-200
9,2499.3,189.4,1612.7,-2.5,25.4,0.0,"[123131,0,0,0,0,260030]",pos1677-1-buildingData-200
0,625.1,49.0,279.8,-4.5,118.4,0.0,"[32567,0,0,0,0,350594]",pos64-0-buildingData-20
1,625.1,49.0,279.8,4.2,-99.6,-0.0,"[24718,0,0,0,0,358443]",pos64-1-buildingData-20
2,625.1,89.0,279.8,-4.8,-54.6,0.0,"[0,0,0,0,0,383161]",pos64-0-buildingData-60
3,625.1,89.0,279.8,-4.3,102.3,-0.0,"[70318,0,0,0,0,312843]",pos64-1-buildingData-60
4,625.1,129.0,279.8,2.5,61.4,-0.0,"[86468,0,0,0,0,296693]",pos64-0-buildingData-100
5,625.1,129.0,279.8,1.9,27.7,0.0,"[0,0,0,0,0,383161]",pos64-1-buildingData-100
6,625.1,169.0,279.8,-4.8,-40.8,-0.0,"[0,0,0,0,0,383161]",pos64-0-buildingData-140
7,625.1,169.0,279.8,0.8,96.1,0.0,"[84890,0,0,0,0,298271]",pos64-1-buildingData-140
8,625.1,229.0,279.8,3.9,64.0,-0.0,"[1435,0,0,0,0,381726]",pos64-0-buildingData-200
9,625.1,229.0,279.8,3.7,-171.9,0.0,"[71046,0,0,0,0,312115]",pos64-1-buildingData-200
0,1036.7,48.5,1243.5,3.4,109.1,0.0,"[261661,0,0,0,0,121500]",pos1827-0-buildingData-20
1,1036.7,48.5,1243.5,3.6,-101.9,0.0,"[220780,0,0,0,0,162381]",pos1827-1-buildingData-20
2,1036.7,88.5,1243.5,4.6,-49.4,0.0,"[189011,0,0,0,0,194150]",pos1827-0-buildingData-60
3,1036.7,88.5,1243.5,4.2,-113.1,0.0,"[179880,0,0,0,0,203281]",pos1827-1-buildingData-60
4,1036.7,128.5,1243.5,1.9,164.2,-0.0,"[121472,0,0,0,0,261689]",pos1827-0-buildingData-100
5,1036.7,128.5,1243.5,-4.9,-6.7,0.0,"[200395,0,0,0,0,182766]",pos1827-1-buildingData-100
6,1036.7,168.5,1243.5,3.1,-165.2,-0.0,"[63836,0,0,0,0,319325]",pos1827-0-buildingData-140
7,1036.7,168.5,1243.5,3.0,-33.7,-0.0,"[113891,0,0,0,0,269270]",pos1827-1-buildingData-140
8,1036.7,228.5,1243.5,2.1,-86.2,-0.0,"[85111,0,0,0,13987,284063]",pos1827-0-buildingData-200
9,1036.7,228.5,1243.5,3.8,-149.3,0.0,"[27447,0,0,0,0,355714]",pos1827-1-buildingData-200
0,2168.0,24.1,404.8,3.5,128.1,-0.0,"[338570,0,0,0,0,44591]",pos575-0-buildingData-20
1,2168.0,24.1,404.8,2.8,156.0,-0.0,"[219877,0,0,29,0,163255]",pos575-1-buildingData-20
2,2168.0,64.1,404.8,1.1,-34.7,0.0,"[0,0,0,0,0,383161]",pos575-0-buildingData-60
3,2168.0,64.1,404.8,3.4,-45.9,-0.0,"[0,0,0,0,0,383161]",pos575-1-buildingData-60
4,2168.0,104.1,404.8,-1.2,20.4,0.0,"[0,0,0,0,0,383161]",pos575-0-buildingData-100
5,2168.0,104.1,404.8,2.4,47.2,0.0,"[0,0,0,0,0,383161]",pos575-1-buildingData-100
6,2168.0,144.1,404.8,0.4,-164.2,-0.0,"[55241,0,0,0,0,327920]",pos575-0-buildingData-140
7,2168.0,144.1,404.8,2.3,-15.0,0.0,"[0,0,0,0,0,383161]",pos575-1-buildingData-140
8,2168.0,204.1,404.8,-0.9,94.7,-0.0,"[123131,0,0,0,0,260030]",pos575-0-buildingData-200
9,2168.0,204.1,404.8,1.5,126.7,-0.0,"[136537,0,0,0,2648,243976]",pos575-1-buildingData-200
0,1864.3,31.6,1909.9,3.7,66.3,0.0,"[380092,0,0,0,0,3069]",pos2067-0-buildingData-20
1,1864.3,31.6,1909.9,-3.5,-163.2,-0.0,"[265854,0,0,0,0,117307]",pos2067-1-buildingData-20
2,1864.3,71.6,1909.9,4.4,169.6,-0.0,"[175964,0,0,0,0,207197]",pos2067-0-buildingData-60
3,1864.3,71.6,1909.9,-0.4,151.0,-0.0,"[64149,0,0,0,0,319012]",pos2067-1-buildingData-60
4,1864.3,111.6,1909.9,0.7,-35.6,0.0,"[132566,0,0,2,0,250593]",pos2067-0-buildingData-100
5,1864.3,111.6,1909.9,-2.5,31.6,0.0,"[230711,0,0,0,2813,149637]",pos2067-1-buildingData-100
6,1864.3,151.6,1909.9,4.0,-103.3,0.0,"[64960,0,0,0,0,318201]",pos2067-0-buildingData-140
7,1864.3,151.6,1909.9,-3.2,-142.1,-0.0,"[4274,0,0,0,0,378887]",pos2067-1-buildingData-140
8,1864.3,211.6,1909.9,-0.7,102.7,-0.0,"[7700,0,0,0,0,375461]",pos2067-0-buildingData-200
9,1864.3,211.6,1909.9,-4.7,161.8,0.0,"[0,0,0,0,0,383161]",pos2067-1-buildingData-200
0,2559.7,10.0,1479.5,-3.9,-89.7,0.0,"[931,0,0,0,0,382230]",pos1088-0-buildingData-20
1,2559.7,10.0,1479.5,-4.0,-98.0,0.0,"[5653,0,0,0,0,377508]",pos1088-1-buildingData-20
2,2559.7,48.8,1479.5,4.5,-125.3,0.0,"[19603,0,0,0,0,363558]",pos1088-0-buildingData-60
3,2559.7,48.8,1479.5,0.7,122.0,0.0,"[121922,0,0,0,0,261239]",pos1088-1-buildingData-60
4,2559.7,88.8,1479.5,0.6,8.6,-0.0,"[38835,0,0,0,0,344326]",pos1088-0-buildingData-100
5,2559.7,88.8,1479.5,4.5,108.8,0.0,"[149725,0,0,0,0,233436]",pos1088-1-buildingData-100
6,2559.7,128.8,1479.5,4.0,26.6,0.0,"[82801,0,0,0,13,300347]",pos1088-0-buildingData-140
7,2559.7,128.8,1479.5,-0.4,-99.9,0.0,"[14122,0,0,0,0,369039]",pos1088-1-buildingData-140
8,2559.7,188.8,1479.5,0.0,-134.8,0.0,"[5726,0,0,0,0,377435]",pos1088-0-buildingData-200
9,2559.7,188.8,1479.5,2.2,130.8,0.0,"[75379,0,0,0,0,307782]",pos1088-1-buildingData-200
0,2427.2,10.0,1142.7,1.8,143.8,0.0,"[80495,0,0,0,0,302666]",pos778-0-buildingData-20
1,2427.2,10.0,1142.7,1.1,-142.8,0.0,"[4159,0,0,0,0,379002]",pos778-1-buildingData-20
2,2427.2,48.4,1142.7,1.0,69.1,0.0,"[259562,0,0,0,0,123599]",pos778-0-buildingData-60
3,2427.2,48.4,1142.7,-1.1,-4.3,0.0,"[24071,0,0,0,0,359090]",pos778-1-buildingData-60
4,2427.2,88.4,1142.7,3.6,-84.4,0.0,"[0,0,0,0,0,383161]",pos778-0-buildingData-100
5,2427.2,88.4,1142.7,-1.5,-46.5,-0.0,"[0,0,0,0,0,383161]",pos778-1-buildingData-100
6,2427.2,128.4,1142.7,0.7,-139.8,0.0,"[10514,0,0,0,0,372647]",pos778-0-buildingData-140
7,2427.2,128.4,1142.7,1.0,13.9,-0.0,"[71756,0,0,0,0,311405]",pos778-1-buildingData-140
8,2427.2,188.4,1142.7,4.0,137.4,0.0,"[78598,0,0,0,0,304563]",pos778-0-buildingData-200
9,2427.2,188.4,1142.7,1.1,-102.4,-0.0,"[0,0,0,0,0,383161]",pos778-1-buildingData-200
0,58.1,44.1,1410.1,-1.8,-146.6,0.0,"[2751,0,0,0,0,380410]",pos1454-0-buildingData-20
1,58.1,44.1,1410.1,-3.8,-110.9,-0.0,"[39130,0,0,0,0,344031]",pos1454-1-buildingData-20
2,58.1,84.1,1410.1,-4.6,64.9,0.0,"[0,0,0,0,0,383161]",pos1454-0-buildingData-60
3,58.1,84.1,1410.1,-3.9,-74.3,0.0,"[65220,0,0,0,999,316942]",pos1454-1-buildingData-60
4,58.1,124.1,1410.1,-1.9,42.4,-0.0,"[0,0,0,0,0,383161]",pos1454-0-buildingData-100
5,58.1,124.1,1410.1,-0.2,111.4,0.0,"[0,0,0,0,0,383161]",pos1454-1-buildingData-100
6,58.1,164.1,1410.1,-2.5,-173.4,0.0,"[0,0,0,0,0,383161]",pos1454-0-buildingData-140
7,58.1,164.1,1410.1,2.4,77.3,-0.0,"[0,0,0,0,0,383161]",pos1454-1-buildingData-140
8,58.1,224.1,1410.1,-0.7,67.1,0.0,"[0,0,0,0,0,383161]",pos1454-0-buildingData-200
9,58.1,224.1,1410.1,-0.0,179.4,0.0,"[0,0,0,0,0,383161]",pos1454-1-buildingData-200
0,2802.9,10.0,1506.6,1.7,-111.2,-0.0,"[17207,0,0,0,0,365954]",pos1140-0-buildingData-20
1,2802.9,10.0,1506.6,-0.1,150.0,0.0,"[11522,0,0,0,0,371639]",pos1140-1-buildingData-20
2,2802.9,48.8,1506.6,-1.5,-58.2,0.0,"[0,0,0,0,0,383161]",pos1140-0-buildingData-60
3,2802.9,48.8,1506.6,-5.0,165.0,0.0,"[13347,0,0,0,0,369814]",pos1140-1-buildingData-60
4,2802.9,88.8,1506.6,-0.2,-151.7,-0.0,"[46520,0,0,0,0,336641]",pos1140-0-buildingData-100
5,2802.9,88.8,1506.6,-1.6,-48.4,0.0,"[0,0,0,0,0,383161]",pos1140-1-buildingData-100
6,2802.9,128.8,1506.6,1.5,-121.7,0.0,"[0,0,0,0,0,383161]",pos1140-0-buildingData-140
7,2802.9,128.8,1506.6,-2.0,-136.4,0.0,"[8927,0,0,0,0,374234]",pos1140-1-buildingData-140
8,2802.9,188.8,1506.6,-1.8,-37.1,-0.0,"[0,0,0,0,0,383161]",pos1140-0-buildingData-200
9,2802.9,188.8,1506.6,-2.0,55.0,0.0,"[129732,0,0,0,30,253399]",pos1140-1-buildingData-200
0,1010.3,53.4,754.9,3.1,-135.4,0.0,"[337518,0,0,0,0,45643]",pos1768-0-buildingData-20
1,1010.3,53.4,754.9,-2.7,133.9,0.0,"[433,0,0,0,0,382728]",pos1768-1-buildingData-20
2,1010.3,93.4,754.9,-1.4,-54.1,-0.0,"[204439,0,0,0,0,178722]",pos1768-0-buildingData-60
3,1010.3,93.4,754.9,2.8,177.3,0.0,"[175538,0,0,0,0,207623]",pos1768-1-buildingData-60
4,1010.3,133.4,754.9,-4.5,-74.0,-0.0,"[210187,0,0,0,0,172974]",pos1768-0-buildingData-100
5,1010.3,133.4,754.9,3.4,-141.9,0.0,"[151784,0,0,0,6370,225007]",pos1768-1-buildingData-100
6,1010.3,173.4,754.9,0.8,-120.8,0.0,"[137996,0,0,0,6165,239000]",pos1768-0-buildingData-140
7,1010.3,173.4,754.9,-0.3,150.3,0.0,"[98933,0,0,0,0,284228]",pos1768-1-buildingData-140
8,1010.3,233.4,754.9,3.4,-82.2,0.0,"[66562,0,0,0,0,316599]",pos1768-0-buildingData-200
9,1010.3,233.4,754.9,-3.2,-58.5,-0.0,"[96056,0,0,0,0,287105]",pos1768-1-buildingData-200
0,411.1,49.2,1475.0,4.9,36.6,0.0,"[10862,0,0,0,0,372299]",pos1548-0-buildingData-20
1,411.1,49.2,1475.0,-1.6,33.0,0.0,"[10568,0,0,0,0,372593]",pos1548-1-buildingData-20
2,411.1,89.2,1475.0,-2.0,73.1,0.0,"[0,0,0,0,0,383161]",pos1548-0-buildingData-60
3,411.1,89.2,1475.0,-3.6,-178.2,0.0,"[0,0,0,0,0,383161]",pos1548-1-buildingData-60
4,411.1,129.2,1475.0,-0.3,160.1,-0.0,"[0,0,0,0,0,383161]",pos1548-0-buildingData-100
5,411.1,129.2,1475.0,-2.4,68.0,0.0,"[0,0,0,0,0,383161]",pos1548-1-buildingData-100
6,411.1,169.2,1475.0,-4.2,-116.5,0.0,"[161416,0,0,0,0,221745]",pos1548-0-buildingData-140
7,411.1,169.2,1475.0,-3.0,-149.4,0.0,"[56785,0,0,0,0,326376]",pos1548-1-buildingData-140
8,411.1,229.2,1475.0,1.2,123.0,0.0,"[0,0,0,0,0,383161]",pos1548-0-buildingData-200
9,411.1,229.2,1475.0,3.7,64.7,-0.0,"[0,0,0,0,0,383161]",pos1548-1-buildingData-200
0,505.0,52.7,1179.1,1.1,-53.7,0.0,"[42949,0,0,0,0,340212]",pos444-0-buildingData-20
1,505.0,52.7,1179.1,-3.6,-101.2,0.0,"[103776,0,0,0,683,278702]",pos444-1-buildingData-20
2,505.0,92.7,1179.1,1.7,-101.6,0.0,"[188743,0,0,0,1484,192934]",pos444-0-buildingData-60
3,505.0,92.7,1179.1,3.3,58.4,0.0,"[5252,0,0,0,0,377909]",pos444-1-buildingData-60
4,505.0,132.7,1179.1,3.8,-36.1,-0.0,"[15328,0,0,0,0,367833]",pos444-0-buildingData-100
5,505.0,132.7,1179.1,-1.5,77.0,-0.0,"[3133,0,0,0,0,380028]",pos444-1-buildingData-100
6,505.0,172.7,1179.1,2.4,69.8,0.0,"[0,0,0,0,0,383161]",pos444-0-buildingData-140
7,505.0,172.7,1179.1,-3.9,-91.0,0.0,"[205474,0,0,0,2725,174962]",pos444-1-buildingData-140
8,505.0,232.7,1179.1,2.2,-159.5,-0.0,"[21471,0,0,0,0,361690]",pos444-0-buildingData-200
9,505.0,232.7,1179.1,3.7,96.3,0.0,"[0,0,0,0,0,383161]",pos444-1-buildingData-200
0,371.6,52.7,363.1,-0.5,77.1,-0.0,"[113670,0,0,0,0,269491]",pos1040-0-buildingData-20
1,371.6,52.7,363.1,-3.1,-32.7,-0.0,"[0,0,0,0,0,383161]",pos1040-1-buildingData-20
2,371.6,92.7,363.1,-2.8,-81.8,-0.0,"[14545,0,0,0,0,368616]",pos1040-0-buildingData-60
3,371.6,92.7,363.1,2.2,114.0,0.0,"[171638,0,0,0,0,211523]",pos1040-1-buildingData-60
4,371.6,132.7,363.1,-1.1,-139.3,0.0,"[59118,0,0,0,763,323280]",pos1040-0-buildingData-100
5,371.6,132.7,363.1,1.5,79.5,0.0,"[38632,0,0,0,0,344529]",pos1040-1-buildingData-100
6,371.6,172.7,363.1,0.6,-140.9,0.0,"[75248,0,0,0,840,307073]",pos1040-0-buildingData-140
7,371.6,172.7,363.1,-0.4,53.1,0.0,"[49447,0,0,0,0,333714]",pos1040-1-buildingData-140
8,371.6,232.7,363.1,1.3,64.5,-0.0,"[0,0,0,0,0,383161]",pos1040-0-buildingData-200
9,371.6,232.7,363.1,3.3,-74.4,-0.0,"[12877,0,0,0,0,370284]",pos1040-1-buildingData-200
0,261.8,50.8,919.0,3.6,-116.7,-0.0,"[12696,0,0,0,728,369737]",pos446-0-buildingData-20
1,261.8,50.8,919.0,4.0,-114.6,-0.0,"[14091,0,0,0,945,368125]",pos446-1-buildingData-20
2,261.8,90.8,919.0,3.8,-132.7,0.0,"[65995,0,0,0,0,317166]",pos446-0-buildingData-60
3,261.8,90.8,919.0,-1.9,50.7,0.0,"[43165,0,0,0,0,339996]",pos446-1-buildingData-60
4,261.8,130.8,919.0,3.3,82.8,-0.0,"[0,0,0,0,0,383161]",pos446-0-buildingData-100
5,261.8,130.8,919.0,-2.9,122.2,0.0,"[0,0,0,0,0,383161]",pos446-1-buildingData-100
6,261.8,170.8,919.0,-4.0,-172.4,0.0,"[10388,0,0,0,0,372773]",pos446-0-buildingData-140
7,261.8,170.8,919.0,1.0,-74.8,0.0,"[62265,0,0,0,0,320896]",pos446-1-buildingData-140
8,261.8,230.8,919.0,4.8,42.2,-0.0,"[0,0,0,0,0,383161]",pos446-0-buildingData-200
9,261.8,230.8,919.0,4.2,-0.2,-0.0,"[31332,0,0,0,0,351829]",pos446-1-buildingData-200
0,2985.3,10.0,779.4,-0.6,-68.2,0.0,"[0,0,0,0,0,383161]",pos945-0-buildingData-20
1,2985.3,10.0,779.4,3.8,165.3,0.0,"[5635,0,0,0,0,377526]",pos945-1-buildingData-20
2,2985.3,48.8,779.4,0.6,96.2,0.0,"[67454,0,0,0,579,315128]",pos945-0-buildingData-60
3,2985.3,48.8,779.4,-0.7,36.4,0.0,"[0,0,0,0,0,383161]",pos945-1-buildingData-60
4,2985.3,88.8,779.4,3.8,120.1,-0.0,"[74897,0,0,0,880,307384]",pos945-0-buildingData-100
5,2985.3,88.8,779.4,4.6,-69.4,-0.0,"[0,0,0,0,0,383161]",pos945-1-buildingData-100
6,2985.3,128.8,779.4,-3.1,78.6,0.0,"[84290,0,0,0,29,298842]",pos945-0-buildingData-140
7,2985.3,128.8,779.4,0.2,31.0,0.0,"[0,0,0,0,0,383161]",pos945-1-buildingData-140
8,2985.3,188.8,779.4,-3.5,145.7,0.0,"[39103,0,0,0,0,344058]",pos945-0-buildingData-200
9,2985.3,188.8,779.4,-0.5,11.9,0.0,"[0,0,0,0,0,383161]",pos945-1-buildingData-200
0,359.5,40.4,1243.0,2.6,122.2,-0.0,"[0,0,0,0,0,383161]",pos1534-0-buildingData-20
1,359.5,40.4,1243.0,0.7,167.4,0.0,"[9,0,0,0,0,383152]",pos1534-1-buildingData-20
2,359.5,80.4,1243.0,0.2,115.6,0.0,"[317,0,0,0,0,382844]",pos1534-0-buildingData-60
3,359.5,80.4,1243.0,-4.7,116.0,0.0,"[3030,0,0,0,0,380131]",pos1534-1-buildingData-60
4,359.5,120.4,1243.0,3.2,-171.9,0.0,"[14579,0,0,0,0,368582]",pos1534-0-buildingData-100
5,359.5,120.4,1243.0,1.1,-106.1,0.0,"[158842,0,0,0,0,224319]",pos1534-1-buildingData-100
6,359.5,160.4,1243.0,-0.5,179.5,-0.0,"[1082,0,0,0,0,382079]",pos1534-0-buildingData-140
7,359.5,160.4,1243.0,0.7,-104.8,-0.0,"[154711,0,0,0,0,228450]",pos1534-1-buildingData-140
8,359.5,220.4,1243.0,-0.3,97.5,0.0,"[0,0,0,0,0,383161]",pos1534-0-buildingData-200
9,359.5,220.4,1243.0,-2.1,164.4,-0.0,"[0,0,0,0,0,383161]",pos1534-1-buildingData-200
0,255.5,52.6,993.6,2.0,175.7,0.0,"[1725,0,0,0,0,381436]",pos543-0-buildingData-20
1,255.5,52.6,993.6,-1.3,20.1,0.0,"[37991,0,0,0,0,345170]",pos543-1-buildingData-20
2,255.5,92.6,993.6,0.3,-101.4,0.0,"[77966,0,0,0,1268,303927]",pos543-0-buildingData-60
3,255.5,92.6,993.6,-3.9,119.0,0.0,"[102,0,0,0,0,383059]",pos543-1-buildingData-60
4,255.5,132.6,993.6,-1.8,-103.1,-0.0,"[116245,0,0,0,1473,265443]",pos543-0-buildingData-100
5,255.5,132.6,993.6,0.7,169.6,0.0,"[1188,0,0,0,0,381973]",pos543-1-buildingData-100
6,255.5,172.6,993.6,-3.9,61.4,-0.0,"[1541,0,0,0,0,381620]",pos543-0-buildingData-140
7,255.5,172.6,993.6,1.4,80.2,-0.0,"[0,0,0,0,0,383161]",pos543-1-buildingData-140
8,255.5,232.6,993.6,-2.2,27.4,0.0,"[38099,0,0,0,0,345062]",pos543-0-buildingData-200
9,255.5,232.6,993.6,0.3,-83.1,0.0,"[113400,0,0,0,1862,267899]",pos543-1-buildingData-200
0,2120.5,24.6,1057.3,4.3,-7.0,0.0,"[260493,0,0,7,0,122661]",pos703-0-buildingData-20
1,2120.5,24.6,1057.3,0.6,-109.8,0.0,"[211310,0,0,10,0,171841]",pos703-1-buildingData-20
2,2120.5,64.6,1057.3,-1.1,88.7,0.0,"[264859,0,0,0,10293,108009]",pos703-0-buildingData-60
3,2120.5,64.6,1057.3,0.8,-131.4,-0.0,"[247498,0,0,0,0,135663]",pos703-1-buildingData-60
4,2120.5,104.6,1057.3,-3.6,136.0,0.0,"[245012,0,0,0,0,138149]",pos703-0-buildingData-100
5,2120.5,104.6,1057.3,-1.6,21.3,-0.0,"[208023,0,0,0,0,175138]",pos703-1-buildingData-100
6,2120.5,144.6,1057.3,0.8,-1.4,-0.0,"[88363,0,0,0,0,294798]",pos703-0-buildingData-140
7,2120.5,144.6,1057.3,-0.4,-100.0,0.0,"[27055,0,0,0,0,356106]",pos703-1-buildingData-140
8,2120.5,204.6,1057.3,-1.2,-71.2,-0.0,"[0,0,0,0,0,383161]",pos703-0-buildingData-200
9,2120.5,204.6,1057.3,1.8,51.1,-0.0,"[94687,0,0,0,0,288474]",pos703-1-buildingData-200
0,183.6,56.0,684.9,4.5,-93.3,-0.0,"[26384,0,0,0,588,356189]",pos357-0-buildingData-20
1,183.6,56.0,684.9,-3.4,160.6,0.0,"[0,0,0,0,0,383161]",pos357-1-buildingData-20
2,183.6,96.0,684.9,0.0,142.8,0.0,"[0,0,0,0,0,383161]",pos357-0-buildingData-60
3,183.6,96.0,684.9,-0.7,-13.1,-0.0,"[113352,0,0,0,0,269809]",pos357-1-buildingData-60
4,183.6,136.0,684.9,0.3,90.1,-0.0,"[0,0,0,0,0,383161]",pos357-0-buildingData-100
